Principal Component 1,Principal Component 2,Cluster,Cluster_Label
-1.4794117147727546,0.2437703904290961,1,Newer / Developing Customers
-0.3324699456524977,-0.5450161130340089,0,Loyal Established Customers
0.7824935073684096,-1.5306261302363477,0,Loyal Established Customers
-0.41262156194378413,-1.5240570375247933,0,Loyal Established Customers
1.712301253140296,-1.339715547240437,0,Loyal Established Customers
0.020595859262687956,-0.010556668014481262,1,Newer / Developing Customers
-0.5002055807116739,0.4374982760472914,1,Newer / Developing Customers
-1.317378417565605,0.6228601458774798,1,Newer / Developing Customers
-1.0784630731215006,-0.22455780849534768,1,Newer / Developing Customers
-0.9393481506891703,-0.9435348429459877,1,Newer / Developing Customers
-1.2326192288030926,-0.1203158544136664,1,Newer / Developing Customers
0.2159168455437853,0.23436012515629226,1,Newer / Developing Customers
-0.4310951795813681,-0.4659486610108156,1,Newer / Developing Customers
-0.48556380280360456,-0.1203641086474328,1,Newer / Developing Customers
-1.2031148756672811,-0.35963644024279867,1,Newer / Developing Customers
1.1459470465366954,-0.6265315720758844,0,Loyal Established Customers
-0.6768413023513783,0.5185971505763819,1,Newer / Developing Customers
-0.4070285614450553,-1.335663296260917,0,Loyal Established Customers
-1.0822723762323014,0.5331595147570347,1,Newer / Developing Customers
-1.2288076780401624,-0.5449119387996789,1,Newer / Developing Customers
-1.1058149268316897,0.41367364054695577,1,Newer / Developing Customers
-1.6446235379782568,0.20133789041681893,1,Newer / Developing Customers
1.0895351821267698,-1.4915283494318254,0,Loyal Established Customers
-1.3558437569622361,0.635150507620061,1,Newer / Developing Customers
1.3432194194744,-1.5052047719786685,0,Loyal Established Customers
0.4754971177572408,-0.403274240778065,0,Loyal Established Customers
0.5445746465706446,-1.1727826356988091,0,Loyal Established Customers
1.7710002258746012,1.5242163162819276,2,Senior High-Risk Customers
1.441326030019622,-1.36267528232638,0,Loyal Established Customers
-0.8555723466319177,-0.12081542664908379,1,Newer / Developing Customers
-0.11360709488280268,0.043453809994250345,1,Newer / Developing Customers
0.8648615406101751,1.8285878097928954,2,Senior High-Risk Customers
-0.02751484045222618,-0.04191756828211928,1,Newer / Developing Customers
1.103558882315947,-1.0398975349351653,0,Loyal Established Customers
-0.14626448104532813,0.6321409674995383,1,Newer / Developing Customers
1.1389681418475979,-1.366349975824816,0,Loyal Established Customers
1.4524462000157388,1.7735854633591188,2,Senior High-Risk Customers
-0.27641205289996773,0.5668659310186592,1,Newer / Developing Customers
0.9633664110732371,-1.1591429390561634,0,Loyal Established Customers
-0.3748524619672019,0.27160595708841945,1,Newer / Developing Customers
0.6628622380073133,-1.5226716182217122,0,Loyal Established Customers
-1.8191547400698629,0.46491384407021386,1,Newer / Developing Customers
-1.1170226212367047,-0.4450078185191683,1,Newer / Developing Customers
-0.49574521258169124,-1.4107236715134839,0,Loyal Established Customers
2.450743601647314,0.9192937467488346,2,Senior High-Risk Customers
0.5543500279023329,-0.6111838747138795,0,Loyal Established Customers
1.7377437302519883,-1.49366403554006,0,Loyal Established Customers
1.5221772393934732,-1.2644064080993234,0,Loyal Established Customers
1.0791410369653995,-0.8195666555779634,0,Loyal Established Customers
1.770503749760275,-1.3920319118226765,0,Loyal Established Customers
1.1729469708046643,1.8793782519342492,2,Senior High-Risk Customers
0.3147069505839514,-1.3953877118867186,0,Loyal Established Customers
0.43706389023035014,-1.2532510543136757,0,Loyal Established Customers
-1.54517926591942,-0.13962445386564257,1,Newer / Developing Customers
0.13717069786425765,-1.360608870028405,0,Loyal Established Customers
-1.9151552966484702,0.6544870660596513,1,Newer / Developing Customers
-0.5455545655952411,-1.49356099283654,0,Loyal Established Customers
2.9431080721180836,0.5815148535540332,2,Senior High-Risk Customers
2.048358562416382,1.4123596745419793,2,Senior High-Risk Customers
1.2647503432928366,2.0244778068264733,2,Senior High-Risk Customers
0.2680312314940893,0.021582647666311232,1,Newer / Developing Customers
-0.1950274044299305,-1.4131343094912237,0,Loyal Established Customers
2.1547586761512454,0.8058042978485265,2,Senior High-Risk Customers
-0.8070075846431888,-0.9214843621169971,0,Loyal Established Customers
-1.8259399477451614,0.4627416414634524,1,Newer / Developing Customers
-1.977785783317496,0.6505636244039648,1,Newer / Developing Customers
-1.9035770225175934,0.34369254044315983,1,Newer / Developing Customers
-0.36578726836421943,0.5973495804526757,1,Newer / Developing Customers
0.5012270915311757,2.1261500165525473,2,Senior High-Risk Customers
-1.939320443920865,0.6382732626613837,1,Newer / Developing Customers
1.0922874609624817,-1.4034349049009023,0,Loyal Established Customers
-1.5763011624567809,0.3510821319204423,1,Newer / Developing Customers
-1.5576926425619195,0.0024889680953471896,1,Newer / Developing Customers
-0.3030016049043406,0.2428697324061863,1,Newer / Developing Customers
1.397619645566265,-1.1667446680803726,0,Loyal Established Customers
-0.07819852146194203,-0.05893137524799335,1,Newer / Developing Customers
0.9909890319210052,-1.4599798163885849,0,Loyal Established Customers
-0.6250888671698617,-1.210510276542202,0,Loyal Established Customers
-0.7693220821979475,0.4838053665287964,1,Newer / Developing Customers
0.8133172610835864,-0.8327873371568363,0,Loyal Established Customers
-0.9885536200219491,0.4954627618239792,1,Newer / Developing Customers
1.0558438050989007,-1.0289493541660997,0,Loyal Established Customers
0.05131766574289355,-0.22710441180504798,0,Loyal Established Customers
-0.6287306026364642,0.5499580508440202,1,Newer / Developing Customers
-0.5468293188648065,0.09842423001578554,1,Newer / Developing Customers
1.069579641614094,-0.7191691228539632,0,Loyal Established Customers
-1.107300921638477,0.4473935471007247,1,Newer / Developing Customers
2.7713758478425783,0.5425035577507491,2,Senior High-Risk Customers
-0.2509638831491856,0.6179709983061897,1,Newer / Developing Customers
1.1637593554035028,-0.6828269013136516,0,Loyal Established Customers
-1.499175586926114,-0.16637302602963214,1,Newer / Developing Customers
0.42685533037777684,-0.22728815327241864,0,Loyal Established Customers
1.3106989939015228,-0.879204168726718,0,Loyal Established Customers
-1.1228031910402305,0.6371948887600152,1,Newer / Developing Customers
-1.511892949067053,0.1743370951515608,1,Newer / Developing Customers
0.22909682796855974,-0.7075139219514164,0,Loyal Established Customers
0.6428951068990976,2.5501582706699133,2,Senior High-Risk Customers
0.5712934529262506,-1.3692592573791633,0,Loyal Established Customers
-0.7406615658959552,-1.076481492298384,0,Loyal Established Customers
2.164355643529568,0.7001336777920915,2,Senior High-Risk Customers
-0.9840946241135473,-0.9046246744419819,1,Newer / Developing Customers
2.312573905515031,0.7640350038879371,2,Senior High-Risk Customers
-1.3602983555616932,0.6409084264388901,1,Newer / Developing Customers
-1.2075954414394032,0.508986425379935,1,Newer / Developing Customers
-1.127414472154546,0.5297606022243365,1,Newer / Developing Customers
-0.059962516318832405,-0.4693566613444247,0,Loyal Established Customers
1.8546382835174096,-1.3597340743597914,0,Loyal Established Customers
-0.01664993617919514,-0.5238353321113678,0,Loyal Established Customers
-0.6725124828161577,-1.1119587035812095,0,Loyal Established Customers
-1.2408831305133505,0.643159387657545,1,Newer / Developing Customers
-0.7621058456585793,0.6258666634228737,1,Newer / Developing Customers
1.5259413681034064,-1.3046749993043047,0,Loyal Established Customers
0.44215063392677206,-0.2972322669537426,0,Loyal Established Customers
-1.6133837942251925,-0.012739539401823104,1,Newer / Developing Customers
-1.6647230592082054,0.1545301495611227,1,Newer / Developing Customers
-0.5351604973253062,-0.11800510236130177,1,Newer / Developing Customers
0.922009257363513,-1.525140210918118,0,Loyal Established Customers
-0.606378232697214,0.42137218374721747,1,Newer / Developing Customers
1.6141745152032771,-1.3839825244158563,0,Loyal Established Customers
1.3807481105168131,1.0881845544291782,2,Senior High-Risk Customers
-0.2984601716103173,-0.27755531674766215,1,Newer / Developing Customers
1.3509959074131324,-1.5058187141118786,0,Loyal Established Customers
-1.847323168111061,0.5186971463448504,1,Newer / Developing Customers
-0.28600627583512916,-0.2237324715145329,1,Newer / Developing Customers
1.0527019763005758,2.527430923087692,2,Senior High-Risk Customers
-0.8852570123370322,-0.8485698152932961,1,Newer / Developing Customers
-1.409654051768015,-0.09981745853500298,1,Newer / Developing Customers
0.8624267851034134,-0.8441864594019158,0,Loyal Established Customers
1.9736662975797135,1.5648628581386659,2,Senior High-Risk Customers
-0.12829210384275683,0.5936360427738009,1,Newer / Developing Customers
-0.5018392498236669,-0.6101838624236819,0,Loyal Established Customers
-1.268426217438381,-0.30259840346925637,1,Newer / Developing Customers
-0.5101102163945952,0.3963723353551892,1,Newer / Developing Customers
1.3520582059436177,-1.1854086638069836,0,Loyal Established Customers
-0.30130295160570486,0.2943461534616045,1,Newer / Developing Customers
0.6402269241309461,-0.9104170354043649,0,Loyal Established Customers
0.7950214481800137,-0.9308599082831877,0,Loyal Established Customers
-1.8195797299943104,0.3886029157220749,1,Newer / Developing Customers
-0.42131613178457045,-0.049677684431056614,1,Newer / Developing Customers
-1.402478867818893,-0.11638202004576392,1,Newer / Developing Customers
2.4310862142578618,0.6877335749611336,2,Senior High-Risk Customers
0.2886457418009673,-1.0304618756828487,0,Loyal Established Customers
-0.3324629255248729,0.2368374086528868,1,Newer / Developing Customers
-0.572273371950847,-1.2970843711561857,0,Loyal Established Customers
-0.5782146962009275,-0.008604812741624883,1,Newer / Developing Customers
1.0744831389782932,-0.8392792931863378,0,Loyal Established Customers
-1.619604071032077,0.1774521033284532,1,Newer / Developing Customers
-1.4599147226122189,-0.24689396671213443,1,Newer / Developing Customers
1.395760237821075,-1.011944238000414,0,Loyal Established Customers
1.5013550620678893,-1.4358535348512151,0,Loyal Established Customers
-1.973331184718039,0.6448057055851356,1,Newer / Developing Customers
0.2627516662144177,-0.8908265906746085,0,Loyal Established Customers
1.0454560708458005,-1.3985844673070351,0,Loyal Established Customers
-1.3013235567539545,0.4869574071310066,1,Newer / Developing Customers
1.1648900510643596,-1.0464615072704357,0,Loyal Established Customers
1.2901384781306997,-1.2304713405097587,0,Loyal Established Customers
-1.9073649450844328,0.6275514285301802,1,Newer / Developing Customers
0.5668381682160033,-1.1394340829129272,0,Loyal Established Customers
-0.10194872402487853,0.1655072341673008,1,Newer / Developing Customers
2.425736879626238,0.9075035041767058,2,Senior High-Risk Customers
-0.7701477349889524,-0.2102945349835459,1,Newer / Developing Customers
-0.28182086007581036,-0.973864863488176,0,Loyal Established Customers
-1.4829680765357516,-0.00695838497094111,1,Newer / Developing Customers
-0.47497075556353,0.6274742713730416,1,Newer / Developing Customers
-1.4953232960330793,-0.14450878146989068,1,Newer / Developing Customers
-0.7673881553814119,0.6097264476715808,1,Newer / Developing Customers
-1.9632860046857648,0.648850089662562,1,Newer / Developing Customers
0.7233512608796432,-1.2478176570630815,0,Loyal Established Customers
-0.8409273300447211,0.19557637772790318,1,Newer / Developing Customers
-0.5536290762762005,0.34664097845269215,1,Newer / Developing Customers
-0.7987600569485924,-0.7819803577882862,1,Newer / Developing Customers
-0.7260423743752122,0.5632652378992169,1,Newer / Developing Customers
0.7721623774742776,2.526129249483513,2,Senior High-Risk Customers
-0.810225623833489,0.4848540084105598,1,Newer / Developing Customers
2.362567802746013,0.5224708828202524,2,Senior High-Risk Customers
-0.509314005366541,0.1040745007678614,1,Newer / Developing Customers
-0.4815607579459595,-1.1653697081522008,0,Loyal Established Customers
0.8643636922742683,-0.639525907016895,0,Loyal Established Customers
-0.23826107074434194,0.5276498281686648,1,Newer / Developing Customers
-0.26354787427415005,-0.9061952346898845,0,Loyal Established Customers
0.7065077953715616,2.441643812840953,2,Senior High-Risk Customers
0.9231597180770994,-1.1425973248485004,0,Loyal Established Customers
-1.175714677882147,-0.6312541442816765,1,Newer / Developing Customers
-0.274131174553661,-0.33595177622218,1,Newer / Developing Customers
-1.8802184490942637,0.6360511900028935,1,Newer / Developing Customers
0.8032045144787824,2.491634818824821,2,Senior High-Risk Customers
0.7306154001458449,0.8499836584918979,2,Senior High-Risk Customers
0.6443022986269831,2.5140312995334053,2,Senior High-Risk Customers
-0.4399547795531727,-0.4634150010582248,1,Newer / Developing Customers
1.6203186886413747,-1.4479157769239432,0,Loyal Established Customers
0.5017335116534581,-1.1523272905546593,0,Loyal Established Customers
1.1741427692390936,-0.9663798550546837,0,Loyal Established Customers
-1.6673477365584684,0.044024379594878475,1,Newer / Developing Customers
-0.06807383978491345,-1.425341558693977,0,Loyal Established Customers
-1.796855646397487,0.49298930952366055,1,Newer / Developing Customers
-0.5158719582224972,-0.09360483725010707,1,Newer / Developing Customers
0.9801433568531203,-0.893411919238679,0,Loyal Established Customers
-1.9343129732673074,0.6364879631926799,1,Newer / Developing Customers
-0.7067347115974182,0.532975773289664,1,Newer / Developing Customers
-1.0263282088848533,0.4923378123900205,1,Newer / Developing Customers
-0.6399373750195309,0.44221782996235265,1,Newer / Developing Customers
-1.3930878995383353,-0.37618865133433105,1,Newer / Developing Customers
-0.5288521388867035,-1.508551484241799,0,Loyal Established Customers
-1.1533301176048156,0.13793131658934854,1,Newer / Developing Customers
-1.8153311304926176,0.2287089856711135,1,Newer / Developing Customers
0.943689974873599,1.9628700227598515,2,Senior High-Risk Customers
1.4702598811041265,1.2691556228265382,2,Senior High-Risk Customers
0.010491301254321288,1.6499928975928508,2,Senior High-Risk Customers
0.9022885849021508,-0.5041950521681754,0,Loyal Established Customers
-0.520554687071846,-0.6735955331812538,0,Loyal Established Customers
-0.49590272834911814,-0.33019263130639537,1,Newer / Developing Customers
1.4303225570242044,-1.4449449467808433,0,Loyal Established Customers
0.9466938763272821,-1.356830461030504,0,Loyal Established Customers
-0.507637202575829,-0.32598766525725625,1,Newer / Developing Customers
-1.07678676712182,0.5747702869355314,1,Newer / Developing Customers
2.975636203929376,0.5133005163415723,2,Senior High-Risk Customers
1.1557530381001468,-1.5242611870525062,0,Loyal Established Customers
0.649557117896047,-1.4047282847056164,0,Loyal Established Customers
-0.3169854869853621,-0.513241991329176,0,Loyal Established Customers
-0.21809873799992321,1.9616596541239522,2,Senior High-Risk Customers
1.223855474650704,2.3093194755376274,2,Senior High-Risk Customers
0.8595346276138772,2.252901953421242,2,Senior High-Risk Customers
1.5740986846911111,-1.361035747963971,0,Loyal Established Customers
1.9817779562620386,1.2688448889885935,2,Senior High-Risk Customers
-0.538140237910342,0.41658292210130293,1,Newer / Developing Customers
1.2752269258398283,2.2321785000847245,2,Senior High-Risk Customers
-0.8211894867105833,-0.06851688075916229,1,Newer / Developing Customers
-1.2092386858024233,0.5810427936202827,1,Newer / Developing Customers
0.32872996466233856,-0.7196896417426516,0,Loyal Established Customers
0.15648879371340552,-0.2968837517971851,0,Loyal Established Customers
0.6573829629136663,-0.5583616130659056,0,Loyal Established Customers
-0.0695239116701377,-0.36895912862042457,0,Loyal Established Customers
2.774551417488006,0.45060831750772234,2,Senior High-Risk Customers
2.9454652897443347,0.5274472499228681,2,Senior High-Risk Customers
-0.8191172733317668,-1.1077769731441234,0,Loyal Established Customers
-1.2970782644997323,-0.45611011857909295,1,Newer / Developing Customers
-1.9489140254782815,0.6485420818753406,1,Newer / Developing Customers
0.16545126717919395,-0.4650609219850927,0,Loyal Established Customers
-0.3750685062799557,0.2818114303217103,1,Newer / Developing Customers
0.06534507713022572,-0.9457358591081139,0,Loyal Established Customers
-1.3346112458279018,0.6211303694086168,1,Newer / Developing Customers
-0.21406588436758625,-0.6384703717268566,0,Loyal Established Customers
1.9085626077721622,1.2779764112868348,2,Senior High-Risk Customers
-0.21439137840095818,-0.10284610063672539,1,Newer / Developing Customers
0.006409065650381927,0.46621711912914804,1,Newer / Developing Customers
1.3641395869670538,-1.1934179408451906,0,Loyal Established Customers
-0.7429374377139624,0.25545702617701543,1,Newer / Developing Customers
0.36710508354349813,-0.12191107230773549,0,Loyal Established Customers
1.7812488414916765,-1.3646838662209468,0,Loyal Established Customers
0.5986644127012022,-0.6296830967513035,0,Loyal Established Customers
-1.8672763696471621,0.5689286224178001,1,Newer / Developing Customers
-1.9535058653115902,0.6669125385101996,1,Newer / Developing Customers
0.8230417051249748,-0.8366549941265701,0,Loyal Established Customers
-0.5538430622565836,-0.3153553152562371,1,Newer / Developing Customers
-0.8407293276685702,0.018994512025615744,1,Newer / Developing Customers
-0.9970078329251004,0.4258900019105428,1,Newer / Developing Customers
-1.4964291848330884,0.45590239637434893,1,Newer / Developing Customers
-0.3992666408526404,0.34660905204045117,1,Newer / Developing Customers
-0.23405195822058938,-0.4543003535165438,0,Loyal Established Customers
-1.3974119162980245,-0.3141035867085868,1,Newer / Developing Customers
-1.1199946555833251,0.6473664719829253,1,Newer / Developing Customers
-1.3159253653260614,-0.3547828129538361,1,Newer / Developing Customers
-1.8853279455562273,0.6020253491031359,1,Newer / Developing Customers
0.5395405673666774,-1.1089996111733493,0,Loyal Established Customers
-0.16404254537365318,0.10636324330512872,1,Newer / Developing Customers
0.9989880484525323,-1.3504730687739341,0,Loyal Established Customers
0.3700771178901187,-1.2142853628098293,0,Loyal Established Customers
-1.2208970566603474,0.45898936944723207,1,Newer / Developing Customers
-0.12933585927888605,0.5819433814369696,1,Newer / Developing Customers
-1.6033023519231415,0.5696071161535462,1,Newer / Developing Customers
-0.9953057490725136,-0.6429698552710724,1,Newer / Developing Customers
-1.2983227667551738,0.60504810837599,1,Newer / Developing Customers
-0.6708947356618401,0.6342468972282453,1,Newer / Developing Customers
-1.8332749879541868,0.5026704083120644,1,Newer / Developing Customers
1.4259035304517647,-1.444460115294449,0,Loyal Established Customers
0.14846392499260122,0.5094015644124236,1,Newer / Developing Customers
-0.49529389475103736,-1.3464844846594086,0,Loyal Established Customers
-0.6719384910979693,0.622554235891414,1,Newer / Developing Customers
-0.07560311853181444,0.13126574586301704,1,Newer / Developing Customers
-1.391841742901208,-0.15611278777277027,1,Newer / Developing Customers
0.6620515922265521,-0.927057715570361,0,Loyal Established Customers
1.2706962238715844,2.3641948091257436,2,Senior High-Risk Customers
-0.2077349125871173,2.5219579471265723,2,Senior High-Risk Customers
0.6211382860202249,-0.8115935727858665,0,Loyal Established Customers
0.5314261642411915,0.08328738056635021,0,Loyal Established Customers
1.328791734569903,1.9909542033734093,2,Senior High-Risk Customers
1.4429615941440104,1.523657350213523,2,Senior High-Risk Customers
-1.528990193093252,-0.1495873387336109,1,Newer / Developing Customers
0.3562653453489539,-0.3317181166553394,0,Loyal Established Customers
0.46061985425541097,0.03898887397941228,0,Loyal Established Customers
0.3409693556891684,-0.037706747326608746,0,Loyal Established Customers
0.598213500337135,-0.8680635556900934,0,Loyal Established Customers
-1.9595218759758315,0.6085814984575808,1,Newer / Developing Customers
1.8992324140070607,1.772287660588086,2,Senior High-Risk Customers
-0.08971867449202577,-0.6447329819895499,0,Loyal Established Customers
-1.598619858984951,0.1745893182528294,1,Newer / Developing Customers
-0.27370747827735853,-0.690081733080844,0,Loyal Established Customers
-1.9103335488771025,0.5995894407952405,1,Newer / Developing Customers
-1.2995661086987975,0.5665648166397126,1,Newer / Developing Customers
-0.3784857281931636,0.3182757105376237,1,Newer / Developing Customers
1.9898121393539965,1.5472198213555237,2,Senior High-Risk Customers
0.2918051535775613,-1.3988421474192574,0,Loyal Established Customers
-0.06314083040742119,0.5188076014882287,1,Newer / Developing Customers
-1.3159279947858344,0.5944133266561457,1,Newer / Developing Customers
0.6859429270248386,2.4597716811104897,2,Senior High-Risk Customers
-1.7701374111692827,0.5735070605110679,1,Newer / Developing Customers
-0.5054758316201917,0.6097492862829108,1,Newer / Developing Customers
0.9455527299848494,-0.6547130985235821,0,Loyal Established Customers
0.014873323768522365,0.37144839457716144,1,Newer / Developing Customers
1.2647603885078262,1.86013632236105,2,Senior High-Risk Customers
2.908139038357766,0.5098220161007478,2,Senior High-Risk Customers
0.40294505947907616,-0.020639948369154205,0,Loyal Established Customers
1.1147670269205943,-1.3802918253483114,0,Loyal Established Customers
-1.1944278530451875,0.6307240187849388,1,Newer / Developing Customers
0.021469501148063688,0.14768707327574335,1,Newer / Developing Customers
-1.4650438074969672,0.5629314391317595,1,Newer / Developing Customers
1.7753760213951564,1.5160513328803589,2,Senior High-Risk Customers
-0.43786284273324344,0.3524982515388092,1,Newer / Developing Customers
-0.7614382028709681,0.6299743934809661,1,Newer / Developing Customers
0.3229521393019735,-0.533755957053095,0,Loyal Established Customers
1.2263731660793065,2.0989010043337775,2,Senior High-Risk Customers
1.2986205932324055,-0.7924554204462745,0,Loyal Established Customers
-1.2357792819574316,-0.5528028044244064,1,Newer / Developing Customers
1.2170167229814344,1.7267085986274755,2,Senior High-Risk Customers
-0.43088889983940004,-0.3617386333413754,1,Newer / Developing Customers
-1.885097070863175,0.29150494126348503,1,Newer / Developing Customers
2.3299097304726977,1.335225295972947,2,Senior High-Risk Customers
0.40058150783599006,-0.9724931220722915,0,Loyal Established Customers
-1.7290355766743923,0.16880816382194744,1,Newer / Developing Customers
0.5140903392835248,-0.48790291151865967,0,Loyal Established Customers
-1.549633864518877,-0.1338665350468134,1,Newer / Developing Customers
0.993925449507563,-1.5221465421636882,0,Loyal Established Customers
0.6921805556346956,-0.916917661758969,0,Loyal Established Customers
1.1883272238748255,-0.7210258916934006,0,Loyal Established Customers
0.5513716595388779,-0.5247303615460883,0,Loyal Established Customers
-0.5818331913278039,0.35277025103940884,1,Newer / Developing Customers
-0.4174265426269632,0.6307759479146929,1,Newer / Developing Customers
0.9786573620463325,-0.8596920126849099,0,Loyal Established Customers
0.1721957076015652,-1.3169119103204403,0,Loyal Established Customers
0.08145461603365578,0.29089592448314094,1,Newer / Developing Customers
0.2642442756822435,0.03144829654323279,1,Newer / Developing Customers
0.2776744550116612,-1.0226028266272686,0,Loyal Established Customers
0.9744872671801438,1.753050550981929,2,Senior High-Risk Customers
-0.8169763806624727,-1.1017131199793055,0,Loyal Established Customers
-1.5824968443125802,0.12654333914162758,1,Newer / Developing Customers
0.20531238086714107,0.09899774089605445,1,Newer / Developing Customers
-0.09815103688725316,-0.23276715482245053,1,Newer / Developing Customers
-0.06380778708424219,0.2906326157827296,1,Newer / Developing Customers
-1.9533686240777386,0.6543000006941697,1,Newer / Developing Customers
-0.7911340053684488,0.464770017034298,1,Newer / Developing Customers
1.0029033546128052,2.0561848616518064,2,Senior High-Risk Customers
-1.9807074895931716,0.4849540041790286,1,Newer / Developing Customers
0.5492425897727401,-1.3174114825558576,0,Loyal Established Customers
0.22492540561383606,1.3284286756156805,2,Senior High-Risk Customers
-1.9221288803246748,0.4402225708755276,1,Newer / Developing Customers
0.7033980593435419,-1.197586180990132,0,Loyal Established Customers
2.7150464208182736,0.5571691675069214,2,Senior High-Risk Customers
0.1052752740593347,-1.2897891081360522,0,Loyal Established Customers
0.31982209495195935,-0.13137383800525138,0,Loyal Established Customers
1.4806462431356464,2.0869252472622875,2,Senior High-Risk Customers
1.662570983849852,-1.4700717875434461,0,Loyal Established Customers
0.26065629884053737,-0.5864035650346091,0,Loyal Established Customers
-0.987852418806646,0.14156469409730157,1,Newer / Developing Customers
1.2980096125325744,-1.0486262838970946,0,Loyal Established Customers
0.7474755177587271,-0.7924695682574164,0,Loyal Established Customers
2.6452824940470423,0.9726978335516282,2,Senior High-Risk Customers
1.4167019049271063,-1.2465544306386183,0,Loyal Established Customers
-0.007215083013945536,-1.123888966196355,0,Loyal Established Customers
0.332382018216907,-1.4390705033084559,0,Loyal Established Customers
-0.555941409984783,-0.08967176085847436,1,Newer / Developing Customers
-1.2631593970838142,0.6454868645321579,1,Newer / Developing Customers
-1.7599875717368603,0.47180905980475824,1,Newer / Developing Customers
0.6979552695401585,2.3349398385868128,2,Senior High-Risk Customers
-0.5214337392701085,0.08212337420615878,1,Newer / Developing Customers
-1.7903059709073479,0.4098767541699015,1,Newer / Developing Customers
-0.611735959678043,0.3074231025707074,1,Newer / Developing Customers
-0.24065818081512014,-0.06619754774970249,1,Newer / Developing Customers
0.007649100346535431,-0.2784731847937128,0,Loyal Established Customers
0.9692992660826766,-0.7338239235337063,0,Loyal Established Customers
1.0747437786043128,0.9334340541288012,2,Senior High-Risk Customers
-1.727272763039394,0.3593874020475714,1,Newer / Developing Customers
0.524653539294062,-0.5523209955131407,0,Loyal Established Customers
0.7852524008651599,-0.4865378919338143,0,Loyal Established Customers
-0.31271337427096685,-0.8668002346994843,0,Loyal Established Customers
-0.18172765822159814,0.3143875191922892,1,Newer / Developing Customers
-1.0636451011672237,0.5344383497498839,1,Newer / Developing Customers
1.315155245366764,-1.3830225824030533,0,Loyal Established Customers
0.32449335372461796,-1.4492660801196886,0,Loyal Established Customers
-0.6504671085489688,0.6287315667747386,1,Newer / Developing Customers
1.2016856202529658,-0.9956305577597456,0,Loyal Established Customers
1.8921900823059383,1.214132210813423,2,Senior High-Risk Customers
0.825255377632293,2.4397870440015157,2,Senior High-Risk Customers
0.0884738483117549,-1.08786257542409,0,Loyal Established Customers
0.09650162049544272,0.2321091639376373,1,Newer / Developing Customers
0.18246667890715693,-0.004991160988125472,1,Newer / Developing Customers
-1.5808075501181436,0.11829398901506208,1,Newer / Developing Customers
2.4687846997519793,0.8171169146172821,2,Senior High-Risk Customers
-0.9792214464979127,0.20752514208212455,1,Newer / Developing Customers
1.3804663064936604,-1.390134635613903,0,Loyal Established Customers
0.06328789416134097,2.183202794075112,2,Senior High-Risk Customers
-1.3138303331684251,0.5927970279057895,1,Newer / Developing Customers
1.0088006546770218,-1.2922078899789455,0,Loyal Established Customers
-1.3501198492464903,-0.19498906626639528,1,Newer / Developing Customers
0.9890827266588206,-1.16753175381863,0,Loyal Established Customers
1.4752570009829005,-1.097621550622772,0,Loyal Established Customers
0.5411999695985313,-0.9045709479203144,0,Loyal Established Customers
0.7827233367330334,-0.6885779023642832,0,Loyal Established Customers
0.03692761747598394,-0.8007356584831775,0,Loyal Established Customers
0.48243314964749273,-0.3901102878209028,0,Loyal Established Customers
2.5063341658421345,0.7207955825398561,2,Senior High-Risk Customers
0.17494758097069052,-1.054677193704803,0,Loyal Established Customers
-1.9588314060863077,0.6430921708437328,1,Newer / Developing Customers
-0.21074673947147207,0.26294262754838926,1,Newer / Developing Customers
-0.6219224528758647,0.6354603127991957,1,Newer / Developing Customers
-0.06075941345767674,0.04700842889030984,1,Newer / Developing Customers
1.3277292088869612,-1.1270122043324655,0,Loyal Established Customers
-0.3902792372195234,-1.4883014201561724,0,Loyal Established Customers
0.5025493998736773,-0.3438118881395859,0,Loyal Established Customers
-0.6507331960514,0.01602368188251583,1,Newer / Developing Customers
1.3146499168218586,1.4972461969720319,2,Senior High-Risk Customers
-0.13542668583687367,1.8340130848212597,2,Senior High-Risk Customers
2.817604930252837,0.5652752835354523,2,Senior High-Risk Customers
-0.4285054328803774,0.4506974180350122,1,Newer / Developing Customers
-1.4898090986132528,0.041477895211246466,1,Newer / Developing Customers
-0.6702434721060528,-0.20322466558254176,1,Newer / Developing Customers
-0.8884249907274332,-0.2518154260311353,1,Newer / Developing Customers
1.7070953897205965,1.7691946375663679,2,Senior High-Risk Customers
-0.4052031623271891,0.06661782092316465,1,Newer / Developing Customers
-1.0012436427686429,-0.4748265750935456,1,Newer / Developing Customers
0.5980088287279055,-0.4453996008224838,0,Loyal Established Customers
1.894124289766678,1.2901273083935147,2,Senior High-Risk Customers
-0.6528699720559528,-1.3344437051667426,0,Loyal Established Customers
-1.6064909933868257,-0.007255738359834639,1,Newer / Developing Customers
0.03485939762152545,0.18727837636684852,1,Newer / Developing Customers
-0.5224597432528333,0.46387549444339343,1,Newer / Developing Customers
1.0190170101809768,1.9484131113586207,2,Senior High-Risk Customers
1.0554049515491482,-1.0789385871179773,0,Loyal Established Customers
-1.1513800329194464,0.540337429225515,1,Newer / Developing Customers
0.49089308734812376,-1.1380670792548566,0,Loyal Established Customers
-0.7754412086269745,-0.07144760053364893,1,Newer / Developing Customers
-0.7762854975187796,-1.1879580894702566,0,Loyal Established Customers
-0.9391169491029662,-0.549621126368737,1,Newer / Developing Customers
1.6373335212817355,1.5125215366688545,2,Senior High-Risk Customers
